attempt_id,student_id,quiz_id,score,attempt_date
12600,22367,7,52.0,2026-04-19
12601,22369,17,39.0,2024-02-24
12602,22370,1,42.0,2025-01-04
12603,22375,7,90.0,2024-05-26
12604,22375,8,100.0,2024-05-26
12605,22380,21,72.0,2024-10-13
12606,22380,22,73.0,2024-10-13
12607,22381,15,50.0,2025-09-27
12608,22383,15,43.0,2026-01-04
12609,22383,13,60.0,2026-01-23
12610,22386,9,52.0,2024-03-11
12611,22387,15,47.0,2025-01-06
12612,22391,11,37.0,2025-05-06
12613,22395,1,42.0,2024-10-22
12614,22396,17,74.0,2025-01-25
12615,22396,18,97.0,2025-01-25
12616,22397,15,46.0,2026-03-13
12617,22403,19,47.0,2024-06-01
12618,22409,3,37.0,2026-04-06
12619,22410,5,52.0,2024-10-25
12620,22411,15,80.0,2025-10-21
12621,22411,16,87.0,2025-10-21
12622,22411,5,64.0,2025-10-14
12623,22417,17,60.0,2025-12-04
12624,22426,9,58.0,2025-03-14
12625,22429,9,50.0,2026-06-12
12626,22434,15,63.0,2025-05-14
12627,22435,5,61.0,2024-09-24
12628,22447,23,91.0,2025-10-30
12629,22447,24,89.0,2025-10-30
12630,22448,23,39.0,2024-08-04
12631,22448,7,76.0,2024-08-24
12632,22448,8,91.0,2024-08-24
12633,22450,7,60.0,2025-11-12
12634,22450,5,57.0,2025-11-26
12635,22452,19,58.0,2026-02-01
12636,22453,1,92.0,2024-04-28
12637,22453,2,80.0,2024-04-28
12638,22455,19,39.0,2026-04-01
12639,22460,3,95.0,2026-06-11
12640,22460,4,84.0,2026-06-11
12641,22460,11,53.0,2026-04-20
12642,22467,21,60.0,2024-09-18
12643,22469,9,76.0,2025-05-12
12644,22469,10,90.0,2025-05-12
12645,22470,17,74.0,2026-05-15
12646,22470,18,98.0,2026-05-15
12647,22472,9,61.0,2026-03-07
12648,22474,21,80.0,2024-11-10
12649,22474,22,84.0,2024-11-10
12650,22475,21,90.0,2025-06-22
12651,22475,22,97.0,2025-06-22
12652,22479,3,92.0,2025-02-03
12653,22479,4,82.0,2025-02-03
12654,22483,3,58.0,2025-07-03
12655,22484,9,56.0,2026-05-07
12656,22493,21,50.0,2024-09-13
12657,22493,7,49.0,2024-09-17
12658,22494,21,51.0,2025-02-02
12659,22495,7,51.0,2024-06-03
12660,22502,7,59.0,2025-12-18
12661,22504,15,46.0,2025-07-11
12662,22506,23,52.0,2024-07-20
12663,22507,19,40.0,2024-06-10
12664,22508,13,64.0,2024-05-01
12665,22509,1,59.0,2026-01-21
12666,22510,19,100.0,2024-11-25
12667,22510,20,79.0,2024-11-25
12668,22512,1,42.0,2024-03-17
12669,22517,7,35.0,2024-04-21
12670,22518,5,81.0,2024-04-01
12671,22518,6,83.0,2024-04-01
12672,22518,23,59.0,2024-03-07
12673,22519,7,46.0,2025-12-31
12674,22520,7,58.0,2026-03-10
12675,22521,3,42.0,2024-03-17
12676,22524,11,35.0,2024-03-31
12677,22529,7,75.0,2024-05-31
12678,22529,8,85.0,2024-05-31
12679,22530,11,58.0,2025-02-27
12680,22531,19,39.0,2025-04-14
12681,22533,23,36.0,2024-11-16
12682,22534,15,51.0,2025-12-20
12683,22538,5,63.0,2024-10-25
12684,22538,19,98.0,2024-11-21
12685,22538,20,73.0,2024-11-21
12686,22542,5,65.0,2024-03-28
12687,22544,11,85.0,2025-06-01
12688,22544,12,81.0,2025-06-01
12689,22545,13,39.0,2025-10-28
12690,22547,1,87.0,2024-12-07
12691,22547,2,83.0,2024-12-07
12692,22547,21,87.0,2025-01-09
12693,22547,22,96.0,2025-01-09
12694,22551,1,48.0,2024-10-16
12695,22551,19,77.0,2024-10-29
12696,22551,20,90.0,2024-10-29
12697,22553,21,81.0,2024-11-09
12698,22553,22,98.0,2024-11-09
12699,22559,21,54.0,2025-07-15
12700,22561,9,48.0,2025-10-01
12701,22565,11,75.0,2024-04-14
12702,22565,12,92.0,2024-04-14
12703,22566,19,38.0,2025-05-01
12704,22571,23,91.0,2026-01-01
12705,22571,24,78.0,2026-01-01
12706,22571,15,72.0,2025-12-08
12707,22571,16,86.0,2025-12-08
12708,22573,15,39.0,2025-04-20
12709,22574,21,64.0,2026-03-04
12710,22578,15,84.0,2025-11-23
12711,22578,16,80.0,2025-11-23
12712,22579,7,64.0,2024-05-16
12713,22580,5,53.0,2024-10-31
12714,22585,3,50.0,2026-02-15
12715,22588,9,81.0,2025-04-22
12716,22588,10,82.0,2025-04-22
12717,22589,3,47.0,2026-01-12
12718,22591,1,63.0,2024-10-13
12719,22593,9,76.0,2024-03-17
12720,22593,10,78.0,2024-03-17
12721,22597,1,45.0,2024-12-12
12722,22599,5,63.0,2025-05-06
12723,22607,17,46.0,2025-07-10
12724,22611,19,61.0,2024-06-20
12725,22611,7,63.0,2024-06-05
12726,22612,19,61.0,2024-08-21
12727,22617,23,35.0,2024-10-16
12728,22621,21,52.0,2024-08-18
12729,22624,21,53.0,2024-10-10
12730,22627,9,37.0,2025-12-11
12731,22627,1,65.0,2025-11-03
12732,22628,23,42.0,2024-10-18
12733,22631,23,38.0,2024-07-05
12734,22634,1,54.0,2024-03-05
12735,22636,7,58.0,2025-11-23
12736,22637,19,95.0,2025-02-02
12737,22637,20,92.0,2025-02-02
12738,22640,13,76.0,2026-05-17
12739,22640,14,82.0,2026-05-17
12740,22645,11,49.0,2026-02-28
12741,22647,21,39.0,2025-02-12
12742,22648,19,65.0,2024-07-15
12743,22649,23,65.0,2024-07-10
12744,22650,9,55.0,2026-02-13
12745,22652,19,79.0,2024-08-17
12746,22652,20,79.0,2024-08-17
12747,22652,23,51.0,2024-06-11
12748,22652,7,54.0,2024-07-10
12749,22653,7,63.0,2024-05-30
12750,22656,3,93.0,2026-05-15
12751,22656,4,87.0,2026-05-15
12752,22657,7,65.0,2025-09-18
12753,22658,5,43.0,2024-02-20
12754,22661,5,80.0,2024-11-17
12755,22661,6,83.0,2024-11-17
12756,22662,9,48.0,2025-07-17
12757,22665,5,45.0,2024-10-28
12758,22666,21,91.0,2025-05-10
12759,22666,22,95.0,2025-05-10
12760,22668,19,97.0,2026-04-09
12761,22668,20,97.0,2026-04-09
12762,22669,21,73.0,2025-01-25
12763,22669,22,90.0,2025-01-25
12764,22670,23,47.0,2024-11-13
12765,22671,13,47.0,2024-04-23
12766,22675,7,100.0,2024-07-27
12767,22675,8,80.0,2024-07-27
12768,22679,23,40.0,2026-04-10
12769,22681,5,75.0,2026-04-21
12770,22681,6,72.0,2026-04-21
12771,22683,7,78.0,2024-09-30
12772,22683,8,99.0,2024-09-30
12773,22683,23,59.0,2024-07-30
12774,22685,11,37.0,2025-07-08
12775,22690,17,62.0,2025-10-19
12776,22691,9,83.0,2025-09-18
12777,22691,10,99.0,2025-09-18
12778,22693,13,72.0,2025-06-22
12779,22693,14,76.0,2025-06-22
12780,22695,9,49.0,2025-08-05
12781,22695,11,81.0,2025-07-24
12782,22695,12,85.0,2025-07-24
12783,22700,19,59.0,2024-12-14
12784,22701,23,50.0,2024-08-11
12785,22703,5,44.0,2024-12-07
12786,22707,1,49.0,2025-06-02
12787,22711,17,90.0,2026-07-04
12788,22711,18,77.0,2026-07-04
12789,22713,19,96.0,2024-08-26
12790,22713,20,78.0,2024-08-26
12791,22715,7,55.0,2026-05-19
12792,22717,11,47.0,2025-12-16
12793,22720,1,57.0,2025-08-11
12794,22721,17,57.0,2025-06-06
12795,22721,23,38.0,2025-06-12
12796,22729,7,43.0,2025-07-21
12797,22729,11,86.0,2025-08-11
12798,22729,12,83.0,2025-08-11
12799,22736,11,62.0,2025-01-01
12800,22738,7,85.0,2025-07-04
12801,22738,8,98.0,2025-07-04
12802,22740,21,95.0,2026-03-27
12803,22740,22,76.0,2026-03-27
12804,22741,19,52.0,2024-12-03
12805,22742,11,35.0,2024-03-12
12806,22745,19,85.0,2025-12-31
12807,22745,20,80.0,2025-12-31
12808,22749,9,47.0,2025-03-19
12809,22750,3,35.0,2025-06-14
12810,22751,23,100.0,2024-08-11
12811,22751,24,80.0,2024-08-11
12812,22752,23,56.0,2025-01-16
12813,22755,23,63.0,2026-04-24
12814,22759,7,80.0,2025-11-01
12815,22759,8,75.0,2025-11-01
12816,22759,3,56.0,2025-10-19
12817,22771,1,98.0,2024-11-22
12818,22771,2,83.0,2024-11-22
12819,22771,19,59.0,2024-10-04
12820,22772,7,50.0,2024-11-22
12821,22772,1,50.0,2024-12-06
12822,22773,3,80.0,2026-06-18
12823,22773,4,83.0,2026-06-18
12824,22775,1,64.0,2025-07-24
12825,22776,7,76.0,2026-04-01
12826,22776,8,72.0,2026-04-01
12827,22780,23,53.0,2024-06-14
12828,22782,5,58.0,2025-10-20
12829,22783,7,56.0,2026-04-05
12830,22784,19,52.0,2025-10-28
12831,22789,21,51.0,2024-10-24
12832,22790,9,92.0,2026-04-23
12833,22790,10,85.0,2026-04-23
12834,22792,5,60.0,2025-04-12
12835,22792,13,55.0,2025-04-26
12836,22796,7,43.0,2024-07-27
12837,22796,23,64.0,2024-07-27
12838,22801,19,73.0,2025-07-26
12839,22801,20,99.0,2025-07-26
12840,22801,23,75.0,2025-06-17
12841,22801,24,80.0,2025-06-17
12842,22805,5,92.0,2025-03-12
12843,22805,6,93.0,2025-03-12
12844,22807,23,94.0,2024-04-12
12845,22807,24,73.0,2024-04-12
12846,22807,11,75.0,2024-02-13
12847,22807,12,89.0,2024-02-13
12848,22809,5,60.0,2025-11-11
12849,22810,17,59.0,2025-03-07
12850,22810,11,80.0,2025-05-12
12851,22810,12,88.0,2025-05-12
12852,22812,7,44.0,2024-08-05
12853,22813,1,63.0,2024-09-27
12854,22821,21,42.0,2025-02-15
12855,22822,23,37.0,2024-07-28
12856,22824,13,57.0,2026-04-14
12857,22825,19,41.0,2025-06-06
12858,22826,17,84.0,2025-08-22
12859,22826,18,82.0,2025-08-22
12860,22830,17,44.0,2025-10-09
12861,22832,5,42.0,2026-04-09
12862,22835,1,93.0,2025-12-04
12863,22835,2,89.0,2025-12-04
12864,22841,15,42.0,2026-04-25
12865,22841,21,38.0,2026-03-16
12866,22841,5,81.0,2026-05-16
12867,22841,6,97.0,2026-05-16
12868,22844,19,85.0,2025-01-07
12869,22844,20,89.0,2025-01-07
12870,22849,23,38.0,2024-10-13
12871,22852,13,35.0,2025-04-22
12872,22854,23,55.0,2026-06-04
12873,22855,9,49.0,2025-05-22
12874,22855,21,80.0,2025-06-15
12875,22855,22,75.0,2025-06-15
12876,22860,11,80.0,2025-10-30
12877,22860,12,88.0,2025-10-30
12878,22861,7,42.0,2024-02-04
12879,22861,17,46.0,2024-02-18
12880,22866,19,48.0,2024-05-21
12881,22866,7,48.0,2024-06-19
12882,22872,21,57.0,2025-12-28
12883,22873,19,43.0,2024-10-16
12884,22875,5,99.0,2026-02-09
12885,22875,6,80.0,2026-02-09
12886,22878,7,62.0,2024-08-29
12887,22881,17,92.0,2025-08-04
12888,22881,18,88.0,2025-08-04
12889,22882,15,72.0,2025-06-01
12890,22882,16,100.0,2025-06-01
12891,22884,23,44.0,2024-07-17
12892,22887,7,76.0,2024-10-06
12893,22887,8,94.0,2024-10-06
12894,22894,15,46.0,2025-02-13
12895,22895,7,40.0,2024-09-14
12896,22902,1,83.0,2026-05-30
12897,22902,2,97.0,2026-05-30
12898,22902,9,95.0,2026-06-17
12899,22902,10,85.0,2026-06-17
12900,22906,1,51.0,2026-03-24
12901,22908,9,97.0,2025-03-31
12902,22908,10,74.0,2025-03-31
12903,22910,23,52.0,2024-08-12
12904,22911,3,49.0,2026-03-09
12905,22914,3,62.0,2025-10-16
12906,22916,23,82.0,2024-08-03
12907,22916,24,84.0,2024-08-03
12908,22917,11,61.0,2025-04-24
12909,22921,7,72.0,2024-11-21
12910,22921,8,86.0,2024-11-21
12911,22928,1,64.0,2024-09-01
12912,22928,7,62.0,2024-08-26
12913,22929,3,39.0,2024-01-14
12914,22933,19,96.0,2025-02-03
12915,22933,20,96.0,2025-02-03
12916,22934,3,62.0,2024-02-08
12917,22941,9,53.0,2026-05-02
12918,22943,17,58.0,2026-05-27
12919,22946,9,63.0,2026-04-23
12920,22947,19,73.0,2024-07-04
12921,22947,20,99.0,2024-07-04
12922,22948,17,52.0,2025-01-14
12923,22950,15,56.0,2024-03-28
12924,22953,7,61.0,2025-08-31
12925,22957,19,80.0,2024-11-01
12926,22957,20,73.0,2024-11-01
12927,22959,3,41.0,2025-10-06
12928,22959,19,40.0,2025-10-04
12929,22961,7,86.0,2024-06-16
12930,22961,8,76.0,2024-06-16
12931,22964,21,52.0,2024-11-08
12932,22965,11,62.0,2024-12-15
12933,22967,7,51.0,2024-05-28
12934,22972,23,87.0,2025-02-08
12935,22972,24,87.0,2025-02-08
12936,22973,5,65.0,2025-10-02
12937,22974,9,62.0,2025-03-07
12938,22977,13,57.0,2026-03-07
12939,22981,17,63.0,2026-03-05
12940,22982,23,59.0,2026-03-01
12941,22982,21,91.0,2026-03-30
12942,22982,22,97.0,2026-03-30
12943,22984,23,73.0,2025-01-06
12944,22984,24,90.0,2025-01-06
12945,22985,1,84.0,2025-08-01
12946,22985,2,96.0,2025-08-01
12947,22986,7,44.0,2024-03-17
12948,22986,19,62.0,2024-03-23
12949,22989,19,60.0,2024-05-28
12950,22995,7,72.0,2024-02-25
12951,22995,8,96.0,2024-02-25
12952,22995,21,47.0,2024-01-12
12953,22996,7,95.0,2024-06-24
12954,22996,8,83.0,2024-06-24
12955,22997,1,64.0,2025-03-08
12956,23003,19,82.0,2026-02-14
12957,23003,20,73.0,2026-02-14
12958,23003,7,44.0,2026-01-30
12959,23004,21,38.0,2026-04-23
12960,23007,21,56.0,2025-07-31
12961,23009,9,98.0,2024-04-02
12962,23009,10,98.0,2024-04-02
12963,23009,15,97.0,2024-02-25
12964,23009,16,80.0,2024-02-25
12965,23010,11,72.0,2025-02-11
12966,23010,12,83.0,2025-02-11
12967,23013,19,36.0,2024-06-08
12968,23020,9,62.0,2025-05-21
12969,23027,5,38.0,2026-05-27
12970,23027,13,65.0,2026-05-24
12971,23029,7,45.0,2024-09-14
12972,23035,11,57.0,2025-04-24
12973,23035,21,93.0,2025-05-15
12974,23035,22,85.0,2025-05-15
12975,23036,7,57.0,2024-05-05
12976,23042,23,43.0,2024-07-01
12977,23045,15,56.0,2024-02-04
12978,23047,5,38.0,2024-11-04
12979,23053,17,72.0,2026-06-05
12980,23053,18,78.0,2026-06-05
12981,23054,9,79.0,2024-04-27
12982,23054,10,93.0,2024-04-27
12983,23057,13,37.0,2026-04-12
12984,23061,1,82.0,2024-03-15
12985,23061,2,87.0,2024-03-15
12986,23066,11,75.0,2025-07-25
12987,23066,12,83.0,2025-07-25
12988,23067,1,42.0,2024-09-09
12989,23067,19,93.0,2024-08-30
12990,23067,20,94.0,2024-08-30
12991,23069,7,49.0,2025-08-10
12992,23073,7,50.0,2026-02-26
12993,23075,7,41.0,2024-10-17
12994,23077,19,36.0,2025-07-24
12995,23078,21,93.0,2026-01-17
12996,23078,22,74.0,2026-01-17
12997,23078,13,60.0,2026-01-04
12998,23087,11,45.0,2026-05-21
12999,23088,15,43.0,2026-03-01
13000,23090,19,63.0,2024-07-28
13001,23091,23,96.0,2024-12-24
13002,23091,24,83.0,2024-12-24
13003,23094,1,50.0,2024-02-11
13004,23096,5,48.0,2025-08-21
13005,23102,15,62.0,2026-03-01
13006,23102,3,64.0,2026-03-16
13007,23106,13,65.0,2025-03-11
13008,23108,17,35.0,2025-04-06
13009,23109,7,90.0,2024-06-19
13010,23109,8,92.0,2024-06-19
13011,23111,23,47.0,2024-07-07
13012,23113,7,44.0,2024-03-31
13013,23117,5,38.0,2024-10-28
13014,23119,23,40.0,2024-02-04
13015,23122,19,62.0,2025-05-26
13016,23122,15,39.0,2025-05-17
13017,23123,5,48.0,2025-03-05
13018,23140,19,56.0,2026-02-18
13019,23141,23,85.0,2024-09-11
13020,23141,24,84.0,2024-09-11
13021,23142,3,44.0,2025-10-19
13022,23142,11,95.0,2025-09-26
13023,23142,12,97.0,2025-09-26
13024,23148,21,61.0,2024-11-21
13025,23149,1,73.0,2024-03-08
13026,23149,2,78.0,2024-03-08
13027,23150,7,65.0,2024-05-19
13028,23152,5,84.0,2025-12-12
13029,23152,6,92.0,2025-12-12
13030,23155,5,54.0,2025-01-23
13031,23156,11,72.0,2025-04-22
13032,23156,12,73.0,2025-04-22
13033,23161,7,41.0,2026-04-14
13034,23165,19,49.0,2024-10-08
13035,23166,7,44.0,2024-05-20
13036,23169,7,42.0,2024-08-01
13037,23171,13,72.0,2026-02-03
13038,23171,14,83.0,2026-02-03
13039,23177,7,37.0,2024-11-11
13040,23179,7,42.0,2024-08-28
13041,23181,17,54.0,2025-06-30
13042,23184,21,44.0,2024-10-22
13043,23184,1,79.0,2024-11-25
13044,23184,2,78.0,2024-11-25
13045,23185,19,42.0,2025-10-11
13046,23189,3,92.0,2025-08-06
13047,23189,4,92.0,2025-08-06
13048,23190,23,44.0,2025-09-16
13049,23192,23,36.0,2024-07-31
13050,23194,9,54.0,2025-04-30
13051,23196,23,44.0,2026-05-22
13052,23197,17,46.0,2024-03-16
13053,23199,19,60.0,2025-04-12
13054,23204,5,63.0,2025-10-24
13055,23206,3,95.0,2025-03-21
13056,23206,4,91.0,2025-03-21
13057,23209,7,55.0,2024-05-12
13058,23211,9,48.0,2026-03-16
13059,23212,15,40.0,2025-08-13
13060,23213,5,60.0,2025-12-21
13061,23217,13,54.0,2026-02-15
13062,23218,5,44.0,2025-05-26
13063,23219,5,82.0,2026-05-04
13064,23219,6,92.0,2026-05-04
13065,23220,13,57.0,2026-02-26
13066,23223,19,49.0,2024-06-10
13067,23224,17,52.0,2024-04-11
13068,23230,11,74.0,2025-03-29
13069,23230,12,77.0,2025-03-29
13070,23231,23,40.0,2024-07-25
13071,23232,23,90.0,2025-10-03
13072,23232,24,90.0,2025-10-03
13073,23232,21,77.0,2025-11-17
13074,23232,22,95.0,2025-11-17
13075,23233,3,92.0,2025-07-06
13076,23233,4,99.0,2025-07-06
13077,23234,15,100.0,2025-12-05
13078,23234,16,79.0,2025-12-05
13079,23235,19,48.0,2025-10-20
13080,23240,7,82.0,2024-10-11
13081,23240,8,97.0,2024-10-11
13082,23241,19,49.0,2024-11-04
13083,23247,21,89.0,2024-03-17
13084,23247,22,90.0,2024-03-17
13085,23249,17,62.0,2025-01-25
13086,23254,3,61.0,2025-07-26
13087,23255,7,49.0,2024-10-26
13088,23257,23,59.0,2025-02-25
13089,23257,13,95.0,2025-03-25
13090,23257,14,72.0,2025-03-25
13091,23260,15,54.0,2025-06-20
13092,23260,13,87.0,2025-08-12
13093,23260,14,77.0,2025-08-12
13094,23265,21,43.0,2024-12-21
13095,23266,5,51.0,2026-04-03
13096,23267,19,47.0,2024-06-14
13097,23272,9,74.0,2025-08-21
13098,23272,10,81.0,2025-08-21
13099,23273,23,62.0,2024-12-21
13100,23274,7,76.0,2024-05-10
13101,23274,8,76.0,2024-05-10
13102,23278,19,77.0,2024-07-09
13103,23278,20,91.0,2024-07-09
13104,23279,19,86.0,2024-11-12
13105,23279,20,82.0,2024-11-12
13106,23284,15,37.0,2024-02-20
13107,23285,1,49.0,2024-10-31
13108,23287,7,63.0,2024-11-20
13109,23291,23,41.0,2025-08-26
13110,23292,1,37.0,2024-08-04
13111,23294,17,45.0,2026-05-04
13112,23296,17,35.0,2025-07-02
13113,23304,1,58.0,2025-01-21
13114,23310,11,57.0,2025-04-16
13115,23312,23,97.0,2024-04-24
13116,23312,24,87.0,2024-04-24
13117,23313,7,39.0,2024-09-07
13118,23315,21,74.0,2026-06-08
13119,23315,22,86.0,2026-06-08
13120,23319,9,62.0,2026-03-02
13121,23320,21,35.0,2026-01-24
13122,23320,1,58.0,2026-02-25
13123,23322,13,65.0,2025-10-31
13124,23323,5,59.0,2025-01-18
13125,23325,23,36.0,2024-07-19
13126,23334,19,92.0,2025-08-06
13127,23334,20,81.0,2025-08-06
13128,23336,3,52.0,2025-01-26
13129,23341,1,60.0,2025-01-24
13130,23341,7,100.0,2025-01-27
13131,23341,8,95.0,2025-01-27
13132,23344,9,100.0,2026-03-25
13133,23344,10,89.0,2026-03-25
13134,23344,11,51.0,2026-02-27
13135,23345,11,56.0,2025-04-18
13136,23346,19,36.0,2024-04-08
13137,23350,1,46.0,2025-07-26
13138,23353,5,51.0,2024-09-28
13139,23355,13,36.0,2025-10-07
13140,23359,1,35.0,2025-10-19
13141,23363,17,42.0,2024-04-21
13142,23365,13,47.0,2024-02-24
13143,23367,7,35.0,2024-08-27
13144,23367,1,85.0,2024-09-14
13145,23367,2,83.0,2024-09-14
13146,23371,13,59.0,2025-05-15
13147,23372,23,62.0,2024-07-18
13148,23374,23,55.0,2025-01-22
13149,23377,3,51.0,2026-01-08
13150,23379,13,65.0,2026-01-09
13151,23384,7,74.0,2024-07-24
13152,23384,8,75.0,2024-07-24
13153,23384,19,65.0,2024-05-28
13154,23385,21,65.0,2026-04-14
13155,23387,5,44.0,2025-06-22
13156,23390,1,64.0,2025-12-11
13157,23392,3,82.0,2026-03-30
13158,23392,4,86.0,2026-03-30
13159,23399,1,62.0,2024-12-05
13160,23402,17,97.0,2025-12-15
13161,23402,18,80.0,2025-12-15
13162,23405,21,49.0,2026-01-10
13163,23414,5,38.0,2026-01-05
13164,23417,19,87.0,2024-10-24
13165,23417,20,75.0,2024-10-24
13166,23420,9,40.0,2025-07-03
13167,23423,19,41.0,2024-08-10
13168,23424,7,51.0,2024-02-28
13169,23425,5,99.0,2026-01-17
13170,23425,6,93.0,2026-01-17
13171,23430,17,36.0,2025-02-27
13172,23436,5,40.0,2024-11-04
13173,23438,7,35.0,2025-10-26
13174,23441,11,52.0,2025-10-14
13175,23442,17,58.0,2026-01-05
13176,23443,1,52.0,2025-01-22
13177,23453,21,39.0,2024-09-03
13178,23453,1,48.0,2024-09-05
13179,23461,1,88.0,2025-01-10
13180,23461,2,93.0,2025-01-10
13181,23466,5,37.0,2026-04-14
13182,23467,5,81.0,2024-10-19
13183,23467,6,78.0,2024-10-19
13184,23470,11,91.0,2025-02-06
13185,23470,12,90.0,2025-02-06
13186,23474,19,62.0,2024-06-06
13187,23475,23,64.0,2024-04-02
13188,23475,21,46.0,2024-03-23
13189,23477,9,60.0,2025-02-25
13190,23478,7,37.0,2026-02-05
13191,23482,13,40.0,2026-04-04
13192,23482,11,89.0,2026-04-02
13193,23482,12,84.0,2026-04-02
13194,23485,13,64.0,2024-05-07
13195,23487,11,94.0,2026-04-12
13196,23487,12,89.0,2026-04-12
13197,23489,19,43.0,2024-03-28
13198,23490,21,36.0,2025-02-03
13199,23491,19,37.0,2024-12-06
13200,23492,21,48.0,2024-02-09
13201,23493,21,73.0,2025-01-25
13202,23493,22,87.0,2025-01-25
13203,23495,7,50.0,2024-06-10
13204,23497,5,73.0,2025-07-22
13205,23497,6,94.0,2025-07-22
13206,23499,19,50.0,2024-06-26
13207,23503,9,47.0,2025-03-06
13208,23504,21,38.0,2024-11-16
13209,23510,7,39.0,2024-11-11
13210,23511,13,44.0,2025-08-25
13211,23513,19,95.0,2025-09-07
13212,23513,20,78.0,2025-09-07
13213,23513,17,55.0,2025-08-12
13214,23515,19,61.0,2024-07-16
13215,23517,23,57.0,2024-10-21
13216,23523,3,52.0,2025-03-11
13217,23525,19,37.0,2024-05-22
13218,23527,9,80.0,2024-03-19
13219,23527,10,86.0,2024-03-19
13220,23529,1,41.0,2024-11-16
13221,23530,5,42.0,2025-10-18
13222,23530,9,62.0,2025-10-13
13223,23531,15,35.0,2025-01-09
13224,23532,7,55.0,2024-06-25
13225,23533,21,53.0,2024-10-13
13226,23538,13,94.0,2026-01-05
13227,23538,14,77.0,2026-01-05
13228,23547,13,90.0,2025-09-11
13229,23547,14,84.0,2025-09-11
13230,23550,17,50.0,2025-09-01
13231,23552,15,39.0,2026-05-02
13232,23553,23,59.0,2025-10-03
13233,23554,21,36.0,2026-02-09
13234,23555,9,39.0,2025-04-20
13235,23558,15,94.0,2026-02-01
13236,23558,16,82.0,2026-02-01
13237,23565,19,52.0,2024-06-08
13238,23565,7,38.0,2024-06-07
13239,23568,5,39.0,2025-12-19
13240,23572,13,91.0,2025-05-16
13241,23572,14,97.0,2025-05-16
13242,23573,19,96.0,2024-08-06
13243,23573,20,95.0,2024-08-06
13244,23575,7,81.0,2024-11-19
13245,23575,8,72.0,2024-11-19
13246,23576,7,52.0,2024-03-12
13247,23577,19,98.0,2024-12-03
13248,23577,20,75.0,2024-12-03
13249,23578,23,38.0,2024-03-10
13250,23579,7,56.0,2026-02-13
13251,23580,9,63.0,2026-01-09
13252,23581,5,93.0,2025-05-17
13253,23581,6,83.0,2025-05-17
13254,23582,17,89.0,2025-03-20
13255,23582,18,99.0,2025-03-20
13256,23586,5,41.0,2025-11-18
13257,23590,19,96.0,2025-07-12
13258,23590,20,86.0,2025-07-12
13259,23591,3,93.0,2025-08-21
13260,23591,4,83.0,2025-08-21
13261,23592,15,92.0,2024-04-27
13262,23592,16,88.0,2024-04-27
13263,23593,3,43.0,2025-01-17
13264,23595,17,47.0,2025-03-02
13265,23596,7,80.0,2024-12-18
13266,23596,8,82.0,2024-12-18
13267,23596,21,51.0,2024-11-08
13268,23597,23,49.0,2025-01-11
13269,23598,1,40.0,2025-08-03
13270,23603,15,87.0,2025-10-19
13271,23603,16,94.0,2025-10-19
13272,23604,17,36.0,2026-02-20
13273,23604,9,44.0,2026-02-08
13274,23609,9,43.0,2025-10-13
13275,23611,23,60.0,2024-08-14
13276,23612,11,65.0,2026-04-05
13277,23616,23,52.0,2025-09-12
13278,23618,7,37.0,2024-03-17
13279,23621,19,36.0,2024-07-17
13280,23622,23,40.0,2024-11-28
13281,23626,19,53.0,2025-02-01
13282,23632,19,45.0,2025-11-26
13283,23634,1,37.0,2026-01-01
13284,23639,21,42.0,2024-02-12
13285,23644,21,83.0,2025-01-18
13286,23644,22,86.0,2025-01-18
13287,23644,1,64.0,2025-01-15
13288,23650,9,53.0,2025-03-29
13289,23653,19,81.0,2024-11-08
13290,23653,20,75.0,2024-11-08
13291,23655,7,64.0,2024-07-29
13292,23659,5,35.0,2026-05-13
13293,23662,15,86.0,2026-01-29
13294,23662,16,77.0,2026-01-29
13295,23664,9,56.0,2026-04-11
13296,23664,13,83.0,2026-05-11
13297,23664,14,80.0,2026-05-11
13298,23666,13,77.0,2026-07-03
13299,23666,14,80.0,2026-07-03
13300,23671,1,75.0,2025-09-26
13301,23671,2,98.0,2025-09-26
13302,23677,1,40.0,2025-11-01
13303,23679,19,98.0,2026-01-29
13304,23679,20,75.0,2026-01-29
13305,23680,7,65.0,2025-03-19
13306,23680,15,49.0,2025-03-17
13307,23681,17,43.0,2026-03-30
13308,23684,7,57.0,2024-05-02
13309,23686,11,38.0,2025-12-16
13310,23690,19,54.0,2025-02-12
13311,23692,15,87.0,2024-03-18
13312,23692,16,92.0,2024-03-18
13313,23692,5,57.0,2024-01-20
13314,23692,19,46.0,2024-02-26
13315,23696,17,58.0,2024-03-02
13316,23699,11,76.0,2026-06-03
13317,23699,12,88.0,2026-06-03
13318,23702,1,63.0,2025-12-12
13319,23706,1,44.0,2025-09-11
13320,23706,11,73.0,2025-11-13
13321,23706,12,74.0,2025-11-13
13322,23707,17,89.0,2025-09-30
13323,23707,18,97.0,2025-09-30
13324,23708,21,80.0,2026-05-20
13325,23708,22,90.0,2026-05-20
13326,23714,21,57.0,2026-01-28
13327,23715,19,53.0,2024-05-27
13328,23716,21,92.0,2024-02-21
13329,23716,22,99.0,2024-02-21
13330,23721,7,63.0,2024-07-15
13331,23723,7,98.0,2025-05-01
13332,23723,8,76.0,2025-05-01
13333,23724,7,76.0,2025-08-04
13334,23724,8,81.0,2025-08-04
