progress_id,student_id,lesson_id,completion_percentage,last_accessed
117518,27630,117,50.0,2024-08-02
117519,27631,74,100.0,2025-11-27
117520,27631,75,100.0,2025-11-27
117521,27632,94,100.0,2024-02-28
117522,27632,95,100.0,2024-02-29
117523,27633,111,50.0,2024-08-12
117524,27633,112,100.0,2024-08-15
117525,27633,113,100.0,2024-08-21
117526,27633,114,50.0,2024-08-20
117527,27633,115,50.0,2024-08-12
117528,27633,116,50.0,2024-08-20
117529,27633,117,100.0,2024-08-26
117530,27633,118,50.0,2024-08-20
117531,27633,119,100.0,2024-08-24
117532,27634,53,100.0,2025-02-03
117533,27634,54,100.0,2025-02-03
117534,27635,111,100.0,2025-12-07
117535,27636,111,100.0,2024-04-04
117536,27637,94,100.0,2024-08-03
117537,27637,95,100.0,2024-08-03
117538,27638,103,100.0,2026-04-09
117539,27638,31,100.0,2026-03-29
117540,27638,32,100.0,2026-03-28
117541,27639,23,100.0,2026-02-03
117542,27639,111,100.0,2026-02-03
117543,27640,53,100.0,2025-03-02
117544,27640,54,100.0,2025-02-23
117545,27640,55,100.0,2025-02-27
117546,27640,56,50.0,2025-02-28
117547,27640,57,100.0,2025-02-23
117548,27641,53,50.0,2024-04-30
117549,27641,54,50.0,2024-04-29
117550,27641,55,50.0,2024-04-30
117551,27641,56,100.0,2024-04-26
117552,27641,57,50.0,2024-05-06
117553,27641,58,100.0,2024-04-25
117554,27641,59,50.0,2024-04-27
117555,27641,60,100.0,2024-05-01
117556,27641,61,50.0,2024-04-30
117557,27641,62,50.0,2024-04-22
117558,27641,63,50.0,2024-05-05
117559,27641,64,50.0,2024-04-22
117560,27643,94,50.0,2024-07-01
117561,27643,95,100.0,2024-06-28
117562,27643,96,100.0,2024-06-18
117563,27644,31,100.0,2024-08-08
117564,27644,32,100.0,2024-08-07
117565,27644,33,50.0,2024-08-13
117566,27644,34,50.0,2024-08-14
117567,27644,35,50.0,2024-08-11
117568,27644,36,100.0,2024-08-19
117569,27644,37,50.0,2024-08-21
117570,27644,38,100.0,2024-08-11
117571,27644,39,100.0,2024-08-16
117572,27644,40,50.0,2024-08-09
117573,27644,94,100.0,2024-07-30
117574,27645,111,100.0,2024-02-18
117575,27647,42,100.0,2026-04-08
117576,27647,43,100.0,2026-04-09
117577,27647,31,100.0,2026-03-03
117578,27647,32,100.0,2026-03-02
117579,27647,94,100.0,2026-03-26
117580,27647,95,100.0,2026-04-04
117581,27647,96,100.0,2026-04-09
117582,27647,97,100.0,2026-03-30
117583,27647,98,100.0,2026-04-10
117584,27647,99,100.0,2026-03-22
117585,27647,100,100.0,2026-04-09
117586,27647,101,100.0,2026-04-08
117587,27647,102,100.0,2026-03-31
117588,27648,103,100.0,2025-02-09
117589,27649,111,100.0,2025-08-12
117590,27649,112,50.0,2025-08-16
117591,27649,113,50.0,2025-08-12
117592,27649,114,100.0,2025-08-16
117593,27649,115,100.0,2025-08-15
117594,27649,116,100.0,2025-08-10
117595,27649,117,100.0,2025-08-18
117596,27649,118,50.0,2025-08-11
117597,27649,119,50.0,2025-08-12
117598,27650,31,100.0,2025-03-15
117599,27650,32,100.0,2025-03-14
117600,27650,11,100.0,2025-04-11
117601,27650,94,100.0,2025-03-29
117602,27650,95,50.0,2025-04-12
117603,27650,96,50.0,2025-04-12
117604,27650,97,50.0,2025-04-12
117605,27650,98,100.0,2025-04-13
117606,27651,94,100.0,2025-01-01
117607,27651,85,100.0,2024-12-19
117608,27651,86,50.0,2024-12-29
117609,27651,87,50.0,2024-12-31
117610,27651,88,50.0,2024-12-22
117611,27651,89,100.0,2024-12-19
117612,27651,90,100.0,2024-12-20
117613,27651,91,50.0,2024-12-28
117614,27651,103,100.0,2024-11-29
117615,27652,103,100.0,2024-10-19
117616,27652,104,100.0,2024-10-18
117617,27653,1,100.0,2024-11-13
117618,27653,2,100.0,2024-11-12
117619,27657,42,50.0,2025-10-29
117620,27657,43,50.0,2025-10-26
117621,27657,44,100.0,2025-10-31
117622,27657,45,50.0,2025-10-28
117623,27657,46,50.0,2025-10-19
117624,27657,47,50.0,2025-10-17
117625,27657,48,50.0,2025-10-23
117626,27657,31,100.0,2025-10-29
117627,27659,94,100.0,2025-11-09
117628,27660,111,100.0,2025-02-18
117629,27660,112,50.0,2025-02-19
117630,27660,113,100.0,2025-02-20
117631,27660,114,100.0,2025-02-28
117632,27660,115,100.0,2025-02-25
117633,27660,116,50.0,2025-02-16
117634,27660,117,50.0,2025-02-19
117635,27660,118,100.0,2025-02-14
117636,27660,119,100.0,2025-02-25
117637,27660,120,100.0,2025-02-19
117638,27661,66,100.0,2025-07-01
117639,27661,85,100.0,2025-08-14
117640,27661,31,100.0,2025-07-06
117641,27661,32,50.0,2025-07-09
117642,27661,33,50.0,2025-07-09
117643,27661,34,50.0,2025-07-17
117644,27661,35,100.0,2025-07-12
117645,27661,36,100.0,2025-07-06
117646,27662,53,100.0,2024-03-11
117647,27662,54,100.0,2024-03-09
117648,27665,103,100.0,2024-10-09
117649,27666,74,50.0,2025-08-06
117650,27666,75,50.0,2025-08-13
117651,27666,76,50.0,2025-08-06
117652,27666,77,50.0,2025-08-06
117653,27666,78,100.0,2025-08-12
117654,27667,1,100.0,2025-08-30
117655,27667,2,100.0,2025-10-05
117656,27667,3,100.0,2025-09-20
117657,27667,4,100.0,2025-10-02
117658,27667,5,100.0,2025-09-20
117659,27667,6,100.0,2025-08-29
117660,27667,7,100.0,2025-09-08
117661,27667,8,100.0,2025-09-22
117662,27667,9,100.0,2025-10-02
117663,27667,10,100.0,2025-09-08
117664,27668,94,100.0,2024-03-07
117665,27668,95,100.0,2024-03-07
117666,27668,96,100.0,2024-02-09
117667,27668,97,100.0,2024-03-04
117668,27668,98,100.0,2024-02-24
117669,27668,99,100.0,2024-02-15
117670,27668,100,100.0,2024-03-11
117671,27668,101,100.0,2024-02-28
117672,27668,102,100.0,2024-02-19
117673,27669,94,100.0,2024-03-01
117674,27669,95,100.0,2024-03-01
117675,27669,103,100.0,2024-03-22
117676,27669,104,100.0,2024-03-22
117677,27669,31,100.0,2024-03-19
117678,27669,32,100.0,2024-03-20
117679,27670,53,100.0,2025-07-15
117680,27670,54,100.0,2025-07-15
117681,27670,1,100.0,2025-07-15
117682,27670,2,100.0,2025-08-11
117683,27670,3,100.0,2025-08-21
117684,27670,4,100.0,2025-08-17
117685,27670,5,100.0,2025-07-17
117686,27670,6,100.0,2025-07-18
117687,27670,7,100.0,2025-08-05
117688,27670,8,100.0,2025-08-26
117689,27670,9,100.0,2025-08-23
117690,27670,10,100.0,2025-08-23
117691,27671,74,50.0,2025-12-03
117692,27671,75,100.0,2025-11-29
117693,27671,76,100.0,2025-11-28
117694,27671,77,100.0,2025-11-28
117695,27671,78,100.0,2025-11-18
117696,27671,79,100.0,2025-11-21
117697,27671,80,100.0,2025-11-23
117698,27671,81,50.0,2025-11-21
117699,27671,82,100.0,2025-11-22
117700,27671,83,50.0,2025-11-18
117701,27673,66,100.0,2025-08-08
117702,27673,103,100.0,2025-09-10
117703,27673,104,100.0,2025-09-15
117704,27673,105,100.0,2025-09-19
117705,27673,106,100.0,2025-09-17
117706,27673,107,50.0,2025-09-22
117707,27673,108,100.0,2025-09-18
117708,27673,94,100.0,2025-09-17
117709,27673,95,100.0,2025-09-19
117710,27673,96,100.0,2025-09-07
117711,27673,97,100.0,2025-09-20
117712,27673,98,50.0,2025-09-15
117713,27673,99,50.0,2025-09-19
117714,27673,100,50.0,2025-09-20
117715,27674,11,100.0,2026-02-18
117716,27674,12,100.0,2026-02-16
117717,27674,13,100.0,2026-02-22
117718,27674,14,50.0,2026-02-24
117719,27674,15,50.0,2026-02-21
117720,27674,16,50.0,2026-02-25
117721,27674,17,50.0,2026-02-13
117722,27674,18,100.0,2026-02-28
117723,27675,31,100.0,2025-11-30
117724,27675,32,50.0,2025-12-07
117725,27675,33,100.0,2025-11-24
117726,27675,74,100.0,2025-11-18
117727,27675,75,100.0,2025-11-20
117728,27675,76,50.0,2025-11-24
117729,27675,77,100.0,2025-11-17
117730,27676,23,100.0,2024-09-24
117731,27677,94,100.0,2024-06-17
117732,27677,95,50.0,2024-06-19
117733,27677,96,100.0,2024-06-15
117734,27677,97,50.0,2024-06-09
117735,27677,98,50.0,2024-06-17
117736,27678,85,100.0,2026-04-10
117737,27678,86,100.0,2026-04-10
117738,27678,94,100.0,2026-05-05
117739,27678,95,50.0,2026-05-18
117740,27678,96,50.0,2026-05-05
117741,27678,97,50.0,2026-05-04
117742,27678,98,50.0,2026-05-07
117743,27678,99,100.0,2026-05-04
117744,27678,100,50.0,2026-05-04
117745,27678,101,50.0,2026-05-08
117746,27678,103,100.0,2026-05-17
117747,27680,74,100.0,2026-04-28
117748,27681,31,50.0,2024-05-21
117749,27681,32,100.0,2024-05-18
117750,27681,33,100.0,2024-05-16
117751,27681,53,50.0,2024-04-12
117752,27681,54,100.0,2024-04-17
117753,27681,55,50.0,2024-04-12
117754,27681,56,50.0,2024-04-19
117755,27681,57,100.0,2024-04-16
117756,27681,58,100.0,2024-04-23
117757,27681,59,50.0,2024-04-13
117758,27681,60,100.0,2024-04-15
117759,27681,66,100.0,2024-04-26
117760,27681,67,100.0,2024-06-02
117761,27681,68,100.0,2024-06-11
117762,27681,69,100.0,2024-04-26
117763,27681,70,100.0,2024-06-03
117764,27681,71,100.0,2024-06-18
117765,27681,72,100.0,2024-04-27
117766,27681,73,100.0,2024-05-10
117767,27682,53,100.0,2025-04-24
117768,27682,54,100.0,2025-05-02
117769,27682,55,100.0,2025-04-24
117770,27682,56,100.0,2025-04-09
117771,27682,57,100.0,2025-04-27
117772,27682,58,100.0,2025-05-01
117773,27682,59,100.0,2025-04-24
117774,27682,60,100.0,2025-03-27
117775,27682,61,100.0,2025-04-25
117776,27682,62,100.0,2025-05-01
117777,27682,63,100.0,2025-04-21
117778,27682,64,100.0,2025-04-17
117779,27682,65,100.0,2025-04-24
117780,27682,111,100.0,2025-04-13
117781,27683,85,100.0,2025-01-23
117782,27683,23,100.0,2025-01-17
117783,27683,24,100.0,2025-02-02
117784,27683,25,100.0,2025-01-24
117785,27683,26,100.0,2025-01-24
117786,27683,27,100.0,2025-01-24
117787,27683,28,100.0,2025-02-06
117788,27683,29,100.0,2025-01-23
117789,27683,30,100.0,2025-02-01
117790,27687,31,100.0,2025-07-17
117791,27687,85,100.0,2025-08-15
117792,27689,111,100.0,2024-05-08
117793,27689,112,100.0,2024-06-06
117794,27689,113,100.0,2024-05-02
117795,27689,114,100.0,2024-05-31
117796,27689,115,100.0,2024-06-16
117797,27689,116,100.0,2024-06-04
117798,27689,117,100.0,2024-05-07
117799,27689,118,100.0,2024-05-06
117800,27689,119,100.0,2024-05-03
117801,27689,120,100.0,2024-05-30
117802,27689,121,100.0,2024-06-09
117803,27689,122,100.0,2024-05-25
117804,27689,123,100.0,2024-06-06
117805,27689,124,100.0,2024-05-23
117806,27689,125,100.0,2024-04-25
117807,27690,111,100.0,2025-01-23
117808,27690,112,100.0,2025-01-21
117809,27691,111,100.0,2024-10-10
117810,27692,94,100.0,2024-02-12
117811,27692,95,100.0,2024-02-18
117812,27692,96,100.0,2024-03-21
117813,27692,97,100.0,2024-02-23
117814,27692,98,100.0,2024-03-19
117815,27692,99,100.0,2024-02-16
117816,27692,100,100.0,2024-03-05
117817,27692,101,100.0,2024-03-05
117818,27692,102,100.0,2024-03-09
117819,27692,74,100.0,2024-02-08
117820,27693,94,100.0,2026-04-12
117821,27695,1,100.0,2024-10-17
117822,27698,74,100.0,2025-11-04
117823,27699,31,100.0,2025-02-21
117824,27699,32,100.0,2025-02-19
117825,27700,31,100.0,2024-02-15
117826,27701,1,100.0,2024-05-09
117827,27701,2,100.0,2024-05-02
117828,27701,3,50.0,2024-05-02
117829,27701,4,50.0,2024-05-04
117830,27701,53,50.0,2024-04-25
117831,27701,54,100.0,2024-04-25
117832,27701,55,50.0,2024-05-06
117833,27703,31,100.0,2024-04-09
117834,27706,23,100.0,2024-12-31
117835,27707,94,100.0,2024-08-18
117836,27707,95,100.0,2024-07-14
117837,27707,96,100.0,2024-08-21
117838,27707,97,100.0,2024-08-23
117839,27707,98,100.0,2024-08-20
117840,27707,99,100.0,2024-08-16
117841,27707,100,100.0,2024-08-24
117842,27707,101,100.0,2024-07-28
117843,27707,102,100.0,2024-07-22
117844,27707,111,100.0,2024-08-05
117845,27708,111,100.0,2025-08-08
117846,27709,23,100.0,2025-06-07
117847,27709,24,100.0,2025-06-06
117848,27709,85,100.0,2025-06-16
117849,27709,11,100.0,2025-05-22
117850,27711,94,100.0,2024-09-16
117851,27711,95,100.0,2024-09-19
117852,27711,96,100.0,2024-09-27
117853,27711,97,100.0,2024-10-06
117854,27711,98,100.0,2024-10-03
117855,27711,99,100.0,2024-09-10
117856,27711,100,100.0,2024-09-22
117857,27711,101,100.0,2024-09-15
117858,27711,102,100.0,2024-10-09
117859,27712,111,100.0,2024-10-21
117860,27712,112,100.0,2024-12-01
117861,27712,113,100.0,2024-10-31
117862,27712,114,100.0,2024-12-05
117863,27712,115,100.0,2024-10-30
117864,27712,116,100.0,2024-10-21
117865,27712,117,100.0,2024-11-12
117866,27712,118,100.0,2024-11-09
117867,27712,119,100.0,2024-10-25
117868,27712,120,100.0,2024-11-11
117869,27712,121,100.0,2024-11-16
117870,27712,122,100.0,2024-11-12
117871,27712,123,100.0,2024-10-22
117872,27712,124,100.0,2024-12-02
117873,27712,125,100.0,2024-10-31
117874,27713,31,100.0,2024-06-03
117875,27713,32,100.0,2024-05-29
117876,27713,33,100.0,2024-05-30
117877,27713,34,100.0,2024-05-28
117878,27713,35,100.0,2024-05-23
117879,27713,36,100.0,2024-05-21
117880,27713,37,100.0,2024-06-07
117881,27713,38,100.0,2024-05-21
117882,27713,39,100.0,2024-05-27
117883,27713,40,100.0,2024-05-26
117884,27713,41,100.0,2024-05-29
117885,27714,11,100.0,2025-03-12
117886,27714,111,100.0,2025-03-25
117887,27714,112,100.0,2025-03-24
117888,27716,66,100.0,2026-02-19
117889,27718,103,100.0,2025-06-10
117890,27719,94,100.0,2025-10-09
117891,27720,66,100.0,2025-12-03
117892,27720,67,100.0,2025-12-03
117893,27720,85,100.0,2025-12-04
117894,27720,86,100.0,2025-12-02
117895,27721,85,100.0,2025-02-13
117896,27721,86,100.0,2025-02-01
117897,27721,87,100.0,2025-02-05
117898,27721,88,100.0,2025-02-17
117899,27721,89,100.0,2025-02-08
117900,27721,90,100.0,2025-02-07
117901,27721,91,100.0,2025-02-03
117902,27721,92,100.0,2025-02-04
117903,27721,93,100.0,2025-02-05
117904,27721,11,50.0,2025-02-02
117905,27721,12,100.0,2025-01-30
117906,27721,13,50.0,2025-02-10
117907,27721,14,100.0,2025-01-30
117908,27721,15,100.0,2025-02-08
117909,27722,94,50.0,2025-02-18
117910,27722,95,50.0,2025-02-14
117911,27722,96,100.0,2025-02-24
117912,27722,97,50.0,2025-02-15
117913,27722,31,50.0,2025-02-26
117914,27722,32,100.0,2025-02-18
117915,27722,33,100.0,2025-02-21
117916,27722,34,100.0,2025-02-15
117917,27722,35,50.0,2025-02-22
117918,27722,36,100.0,2025-02-14
117919,27723,1,100.0,2025-01-23
117920,27723,2,100.0,2025-01-22
117921,27724,111,100.0,2024-08-20
117922,27724,112,50.0,2024-08-22
117923,27724,113,50.0,2024-08-26
117924,27724,114,100.0,2024-08-26
117925,27724,115,100.0,2024-08-23
117926,27724,116,100.0,2024-08-28
117927,27724,117,100.0,2024-08-18
117928,27724,118,100.0,2024-08-23
117929,27724,119,100.0,2024-08-18
117930,27724,120,50.0,2024-08-21
117931,27724,121,50.0,2024-08-18
117932,27724,122,50.0,2024-08-19
117933,27726,74,100.0,2024-03-27
117934,27726,75,100.0,2024-03-28
117935,27727,42,100.0,2025-03-01
117936,27727,43,100.0,2025-02-15
117937,27727,44,50.0,2025-02-23
117938,27727,45,100.0,2025-02-18
117939,27727,46,100.0,2025-02-18
117940,27727,47,100.0,2025-02-23
117941,27727,94,100.0,2025-03-02
117942,27730,103,100.0,2024-01-17
117943,27730,104,100.0,2024-01-18
117944,27730,42,100.0,2024-02-13
117945,27730,43,100.0,2024-02-13
117946,27730,66,100.0,2024-01-10
117947,27732,94,100.0,2024-08-18
117948,27732,95,50.0,2024-08-28
117949,27732,96,50.0,2024-08-18
117950,27732,97,100.0,2024-08-14
117951,27732,98,100.0,2024-08-26
117952,27732,99,50.0,2024-08-26
117953,27732,100,50.0,2024-08-25
117954,27733,23,50.0,2025-03-04
117955,27733,24,50.0,2025-02-24
117956,27733,25,50.0,2025-02-24
117957,27733,26,100.0,2025-02-25
117958,27733,27,50.0,2025-02-21
117959,27733,28,50.0,2025-03-05
117960,27733,29,100.0,2025-02-21
117961,27734,23,100.0,2025-12-02
117962,27734,24,50.0,2025-11-21
117963,27734,25,50.0,2025-12-01
117964,27735,103,100.0,2025-04-22
117965,27735,104,100.0,2025-04-23
117966,27735,11,100.0,2025-04-11
117967,27735,12,100.0,2025-04-12
117968,27736,11,100.0,2024-03-20
117969,27736,12,100.0,2024-03-11
117970,27736,13,100.0,2024-03-21
117971,27736,14,100.0,2024-03-24
117972,27736,15,100.0,2024-03-22
117973,27736,16,100.0,2024-03-20
117974,27736,17,100.0,2024-03-12
117975,27736,18,100.0,2024-03-17
117976,27736,19,100.0,2024-03-30
117977,27736,20,100.0,2024-03-07
117978,27736,21,100.0,2024-03-14
117979,27736,22,100.0,2024-03-19
117980,27737,94,100.0,2025-05-15
117981,27737,95,100.0,2025-05-07
117982,27737,96,100.0,2025-05-08
117983,27737,97,50.0,2025-05-02
117984,27737,98,100.0,2025-05-01
117985,27737,99,50.0,2025-05-14
117986,27737,100,100.0,2025-05-14
117987,27737,101,50.0,2025-05-14
117988,27738,111,100.0,2026-05-14
117989,27738,112,100.0,2026-05-13
117990,27741,31,100.0,2024-12-01
117991,27741,32,100.0,2024-12-03
117992,27741,23,100.0,2024-11-28
117993,27741,24,100.0,2024-11-27
117994,27742,31,100.0,2025-11-12
117995,27744,66,100.0,2026-01-25
117996,27744,53,100.0,2026-02-04
117997,27744,54,100.0,2026-02-04
117998,27744,94,100.0,2026-02-12
117999,27744,95,100.0,2026-02-11
118000,27744,96,50.0,2026-02-18
118001,27745,42,100.0,2024-02-07
118002,27747,74,100.0,2025-02-13
118003,27747,75,100.0,2025-02-15
118004,27748,11,100.0,2025-11-28
118005,27748,12,100.0,2025-11-30
118006,27748,13,100.0,2025-11-23
118007,27748,14,100.0,2025-11-27
118008,27748,15,100.0,2025-11-25
118009,27748,111,100.0,2025-12-27
118010,27748,112,100.0,2025-12-28
118011,27751,53,100.0,2025-01-21
118012,27752,94,100.0,2025-05-14
118013,27752,95,100.0,2025-05-06
118014,27752,96,100.0,2025-05-18
118015,27752,97,100.0,2025-05-11
118016,27752,98,100.0,2025-05-12
118017,27752,99,50.0,2025-05-15
118018,27752,100,100.0,2025-05-04
118019,27754,103,100.0,2025-06-28
118020,27756,111,100.0,2025-03-12
118021,27756,112,100.0,2025-03-10
118022,27756,1,100.0,2025-04-22
118023,27756,2,100.0,2025-04-09
118024,27756,3,100.0,2025-04-14
118025,27756,4,100.0,2025-04-11
118026,27756,5,100.0,2025-04-16
118027,27756,6,100.0,2025-04-29
118028,27756,7,100.0,2025-04-20
118029,27756,8,100.0,2025-04-12
118030,27756,9,100.0,2025-04-22
118031,27756,10,100.0,2025-04-09
118032,27758,31,50.0,2024-08-01
118033,27758,32,100.0,2024-08-07
118034,27758,33,50.0,2024-07-31
118035,27758,34,100.0,2024-08-05
118036,27758,35,100.0,2024-08-03
118037,27758,36,100.0,2024-08-05
118038,27758,37,50.0,2024-08-01
118039,27759,94,100.0,2024-07-27
118040,27759,95,100.0,2024-07-26
118041,27759,111,100.0,2024-08-15
118042,27760,31,50.0,2024-04-29
118043,27760,32,50.0,2024-04-29
118044,27760,33,100.0,2024-04-27
118045,27760,34,100.0,2024-05-01
118046,27760,35,100.0,2024-05-06
118047,27760,36,100.0,2024-05-12
118048,27760,37,100.0,2024-05-07
118049,27761,94,100.0,2025-09-06
118050,27761,95,100.0,2025-08-24
118051,27761,96,100.0,2025-08-28
118052,27761,97,50.0,2025-08-28
118053,27761,98,100.0,2025-08-25
118054,27761,99,50.0,2025-08-23
118055,27761,100,100.0,2025-08-28
118056,27763,23,100.0,2024-01-25
118057,27763,24,100.0,2024-01-24
118058,27763,66,100.0,2024-01-23
118059,27763,67,100.0,2024-01-22
118060,27765,53,100.0,2025-02-06
118061,27765,54,100.0,2025-02-07
118062,27765,42,100.0,2025-02-04
118063,27765,43,100.0,2025-02-04
118064,27766,53,100.0,2025-09-24
118065,27766,54,100.0,2025-09-26
118066,27767,42,100.0,2026-02-06
118067,27767,43,100.0,2026-02-07
118068,27769,31,100.0,2024-04-27
118069,27770,111,100.0,2024-11-19
118070,27770,112,100.0,2024-11-19
118071,27770,113,100.0,2024-11-22
118072,27770,114,100.0,2024-11-30
118073,27770,115,100.0,2024-11-21
118074,27770,116,100.0,2024-11-20
118075,27770,117,100.0,2024-11-10
118076,27770,118,100.0,2024-11-08
118077,27770,119,100.0,2024-11-10
118078,27770,120,100.0,2024-11-11
118079,27770,121,100.0,2024-11-28
118080,27770,122,100.0,2024-11-20
118081,27770,123,100.0,2024-11-21
118082,27770,124,100.0,2024-11-13
118083,27770,125,100.0,2024-11-21
118084,27770,23,100.0,2024-11-06
118085,27770,24,100.0,2024-11-07
118086,27771,111,100.0,2025-01-02
118087,27772,111,50.0,2025-11-21
118088,27772,112,50.0,2025-11-13
118089,27772,113,100.0,2025-11-11
118090,27772,114,100.0,2025-11-07
118091,27772,115,50.0,2025-11-07
118092,27772,116,50.0,2025-11-08
118093,27772,117,100.0,2025-11-10
118094,27772,118,100.0,2025-11-11
118095,27773,103,100.0,2025-02-11
118096,27773,104,100.0,2025-02-12
118097,27776,94,100.0,2025-10-22
118098,27776,95,100.0,2025-10-23
118099,27777,1,100.0,2024-09-29
118100,27778,31,100.0,2025-06-09
118101,27778,32,50.0,2025-06-07
118102,27778,33,50.0,2025-06-05
118103,27778,34,50.0,2025-05-28
118104,27778,35,100.0,2025-06-08
118105,27780,94,100.0,2024-09-27
118106,27780,95,100.0,2024-09-28
118107,27780,103,100.0,2024-09-17
118108,27780,104,50.0,2024-09-11
118109,27780,105,100.0,2024-09-19
118110,27780,106,100.0,2024-09-05
118111,27780,107,50.0,2024-09-05
118112,27780,108,50.0,2024-09-10
118113,27780,109,100.0,2024-09-14
118114,27780,31,100.0,2024-09-05
118115,27780,32,100.0,2024-09-04
118116,27781,42,100.0,2026-02-05
118117,27781,43,100.0,2026-02-02
118118,27781,44,100.0,2026-03-04
118119,27781,45,100.0,2026-02-17
118120,27781,46,100.0,2026-02-16
118121,27781,47,100.0,2026-02-20
118122,27781,48,100.0,2026-02-23
118123,27781,49,100.0,2026-01-31
118124,27781,50,100.0,2026-02-06
118125,27781,51,100.0,2026-01-30
118126,27781,52,100.0,2026-03-10
118127,27781,111,100.0,2026-01-11
118128,27781,1,100.0,2026-02-13
118129,27781,2,100.0,2026-02-14
118130,27782,11,50.0,2025-06-05
118131,27782,12,100.0,2025-06-02
118132,27782,13,100.0,2025-05-27
118133,27782,14,100.0,2025-05-22
118134,27782,15,100.0,2025-05-29
118135,27782,16,50.0,2025-06-05
118136,27782,17,100.0,2025-06-04
118137,27782,18,50.0,2025-06-05
118138,27782,19,100.0,2025-06-01
118139,27782,20,50.0,2025-05-24
118140,27782,21,100.0,2025-05-23
118141,27782,23,100.0,2025-06-23
118142,27782,24,100.0,2025-06-26
118143,27782,25,50.0,2025-06-24
118144,27782,26,50.0,2025-06-26
118145,27782,27,100.0,2025-06-17
118146,27782,28,50.0,2025-06-24
118147,27782,31,50.0,2025-06-21
118148,27782,32,50.0,2025-06-29
118149,27782,33,50.0,2025-06-16
118150,27784,53,100.0,2026-05-11
118151,27785,23,100.0,2024-11-06
118152,27785,24,100.0,2024-11-07
118153,27787,23,50.0,2025-01-14
118154,27787,24,100.0,2025-01-08
118155,27787,25,50.0,2025-01-04
118156,27787,103,100.0,2024-12-30
118157,27788,42,100.0,2026-04-13
118158,27788,43,100.0,2026-04-12
118159,27789,103,100.0,2025-08-21
118160,27789,104,100.0,2025-08-22
118161,27790,23,100.0,2024-09-21
118162,27790,24,100.0,2024-09-20
118163,27791,103,50.0,2025-12-20
118164,27791,104,50.0,2025-12-30
118165,27791,105,100.0,2025-12-23
118166,27791,106,100.0,2025-12-19
118167,27792,31,100.0,2024-09-02
118168,27792,32,100.0,2024-08-31
118169,27794,53,100.0,2025-08-25
118170,27794,54,100.0,2025-09-08
118171,27794,55,100.0,2025-09-14
118172,27794,56,100.0,2025-08-28
118173,27794,57,100.0,2025-09-16
118174,27794,58,100.0,2025-08-22
118175,27794,59,100.0,2025-08-31
118176,27794,60,100.0,2025-08-24
118177,27794,61,100.0,2025-09-18
118178,27794,62,100.0,2025-08-19
118179,27794,63,100.0,2025-09-15
118180,27794,64,100.0,2025-08-19
118181,27794,65,100.0,2025-08-15
118182,27795,31,100.0,2024-08-18
118183,27795,32,100.0,2024-08-17
118184,27796,74,100.0,2025-09-08
118185,27797,53,100.0,2026-04-10
118186,27797,54,100.0,2026-04-10
118187,27797,1,100.0,2026-04-02
118188,27797,2,100.0,2026-03-25
118189,27797,3,100.0,2026-04-14
118190,27797,4,100.0,2026-04-10
118191,27797,5,100.0,2026-04-07
118192,27797,6,100.0,2026-04-07
118193,27797,7,100.0,2026-04-16
118194,27797,8,100.0,2026-04-16
118195,27797,9,100.0,2026-03-29
118196,27797,10,100.0,2026-03-29
118197,27797,11,100.0,2026-04-27
118198,27797,12,100.0,2026-04-15
118199,27797,13,50.0,2026-04-27
118200,27797,14,100.0,2026-04-18
118201,27797,15,50.0,2026-04-21
118202,27797,16,50.0,2026-04-17
118203,27797,17,50.0,2026-04-28
118204,27797,18,50.0,2026-04-20
118205,27797,19,100.0,2026-04-24
118206,27799,31,100.0,2024-08-15
118207,27799,32,100.0,2024-08-17
118208,27799,111,100.0,2024-09-05
118209,27799,112,100.0,2024-08-30
118210,27799,113,100.0,2024-08-22
118211,27799,114,100.0,2024-09-15
118212,27799,115,100.0,2024-08-13
118213,27799,116,100.0,2024-09-11
118214,27799,117,100.0,2024-08-16
118215,27799,118,100.0,2024-08-21
118216,27799,119,100.0,2024-09-16
118217,27799,120,100.0,2024-09-05
118218,27799,121,100.0,2024-08-22
118219,27799,122,100.0,2024-08-26
118220,27799,123,100.0,2024-08-31
118221,27799,124,100.0,2024-08-30
118222,27799,125,100.0,2024-09-10
118223,27800,23,100.0,2025-11-11
118224,27800,24,100.0,2025-11-11
118225,27800,31,100.0,2025-12-16
118226,27801,1,100.0,2025-04-16
118227,27801,23,50.0,2025-05-31
118228,27801,24,50.0,2025-05-19
118229,27801,25,50.0,2025-05-29
118230,27801,26,50.0,2025-05-29
118231,27802,23,100.0,2025-02-24
118232,27803,85,100.0,2024-02-28
118233,27803,31,100.0,2024-03-15
118234,27803,32,100.0,2024-03-15
118235,27804,66,100.0,2025-06-15
118236,27804,67,100.0,2025-06-27
118237,27804,68,100.0,2025-06-15
118238,27804,69,50.0,2025-06-16
118239,27804,70,100.0,2025-06-27
118240,27804,71,100.0,2025-06-28
118241,27804,74,100.0,2025-06-05
118242,27804,75,50.0,2025-05-25
118243,27804,76,50.0,2025-05-25
118244,27804,77,50.0,2025-05-26
118245,27804,78,50.0,2025-06-03
118246,27804,79,100.0,2025-06-03
118247,27804,80,50.0,2025-05-23
118248,27804,81,100.0,2025-06-01
118249,27804,82,100.0,2025-05-28
118250,27804,53,100.0,2025-06-24
118251,27804,54,50.0,2025-06-26
118252,27804,55,50.0,2025-07-09
